file	program	config	c_size	u_size	c_time	d_time	c_mem	d_mem	c_cpu	d_cpu	is_lossless
2257_S44_L001.il.fq	gzip	gzip_l9_s	33563787	319269900	69.26	1.64	2	1	99	100	1
2254_S41_L001.il.fq	gzip	gzip_l9_s	36513280	375101846	63.62	1.86	2	1	99	99	1
2239_S26_L001.il.fq	gzip	gzip_l9_s	48741475	357055160	84.99	1.97	2	2	99	99	1
2265_S4_L001.il.fq	gzip	gzip_l9_s	39623584	418596336	69.59	2.12	2	1	99	99	1
2218_S5_L001.il.fq	gzip	gzip_l9_s	78953463	458633010	136.06	2.76	2	1	99	100	1
2294_S33_L001.il.fq	gzip	gzip_l9_s	26308071	270026346	43.64	1.37	2	1	99	99	1
2298_S37_L001.il.fq	gzip	gzip_l9_s	30310342	274403560	49.94	1.43	2	1	100	100	1
2232_S19_L001.il.fq	gzip	gzip_l9_s	45277425	384683514	82.27	2.01	2	1	99	100	1
2241_S28_L001.il.fq	gzip	gzip_l9_s	44604001	347670024	78.8	1.9	2	1	99	100	1
2262_S1_L001.il.fq	gzip	gzip_l9_s	37283706	418410180	61.69	2.05	2	1	100	99	1
2305_S44_L001.il.fq	lbzip2	lbzip2_l1_s	32549015	298045616	41.28	9.56	2	3	100	102	1
2304_S43_L001.il.fq	gzip	gzip_l9_s	24253957	308830288	43.61	1.45	2	1	99	99	1
2220_S7_L001.il.fq	gzip	gzip_l9_s	42496783	407466534	73.64	2.06	2	1	99	99	1
2301_S40_L001.il.fq	gzip	gzip_l9_s	30301802	349276596	48.76	1.7	2	1	99	99	1
2252_S39_L001.il.fq	gzip	gzip_l9_s	35476453	368794574	64.12	1.83	2	1	99	99	1
2240_S27_L001.il.fq	gzip	gzip_l9_s	43709498	367953250	77.54	1.98	2	1	99	99	1
2276_S15_L001.il.fq	gzip	gzip_l9_s	38954669	366767194	65.12	1.87	2	1	99	99	1
2293_S32_L001.il.fq	gzip	gzip_l9_s	29035534	373086500	50.15	1.77	2	1	99	99	1
2237_S24_L001.il.fq	gzip	gzip_l9_s	39931832	440977110	72.02	2.15	2	1	99	100	1
2250_S37_L001.il.fq	gzip	gzip_l9_s	28042303	338071598	53.68	1.61	2	1	99	100	1
2229_S16_L001.il.fq	gzip	gzip_l9_s	45137065	419881230	83.78	2.17	2	1	99	99	1
2259_S46_L001.il.fq	gzip	gzip_l9_s	34844169	350734246	62.51	1.77	2	1	99	99	1
2215_S2_L001.il.fq	lbzip2	lbzip2_l1_s	31666156	355812082	46.07	10.77	2	3	100	102	1
2233_S20_L001.il.fq	gzip	gzip_l9_s	42727261	312791608	81.64	1.75	2	1	99	99	1
2248_S35_L001.il.fq	lbzip2	lbzip2_l1_s	43614076	515301428	64.15	14.93	2	3	100	102	1
2283_S22_L001.il.fq	lbzip2	lbzip2_l1_s	48795908	429575634	60.41	13.77	2	3	100	102	1
2260_S47_L001.il.fq	lbzip2	lbzip2_l1_s	40988411	373982572	52.75	12.53	2	3	100	102	1
2249_S36_L001.il.fq	lbzip2	lbzip2_l1_s	32618349	375702258	47.95	11.2	2	3	100	102	1
2297_S36_L001.il.fq	lbzip2	lbzip2_l1_s	27404161	297605488	38.49	8.83	2	3	100	102	1
2223_S10_L001.il.fq	lbzip2	lbzip2_l1_s	36146434	366792588	49.96	11.48	2	3	100	102	1
2289_S28_L001.il.fq	lbzip2	lbzip2_l1_s	28016901	388820198	45.88	10.63	2	3	100	102	1
2273_S12_L001.il.fq	lbzip2	lbzip2_l1_s	32928407	380317040	48.18	11.02	2	3	100	102	1
2263_S2_L001.il.fq	lbzip2	lbzip2_l1_s	34132209	416736936	51.4	11.98	2	3	100	102	1
2224_S11_L001.il.fq	lbzip2	lbzip2_l1_s	30534939	342963850	44.53	10.26	2	3	100	102	1
2266_S5_L001.il.fq	lbzip2	lbzip2_l1_s	47768759	595944536	73.62	16.76	2	3	100	102	1
2253_S40_L001.il.fq	lbzip2	lbzip2_l1_s	37807220	392234212	52.89	12.19	2	3	100	102	1
2257_S44_L001.il.fq	lbzip2	lbzip2_l1_s	32273073	319269900	43.46	10.14	2	3	100	102	1
2274_S13_L001.il.fq	lbzip2	lbzip2_l1_s	38225259	385430632	51.68	11.83	2	3	100	102	1
2295_S34_L001.il.fq	lbzip2	lbzip2_l1_s	25790379	319978424	39.46	9.08	2	3	100	102	1
2239_S26_L001.il.fq	lbzip2	lbzip2_l1_s	45667912	357055160	54.93	12.62	2	3	100	101	1
2216_S3_L001.il.fq	lbzip2	lbzip2_l1_s	26692726	347444344	42.68	9.85	2	3	100	102	1
2265_S4_L001.il.fq	lbzip2	lbzip2_l1_s	38501880	418596336	54.03	12.64	2	3	100	102	1
2254_S41_L001.il.fq	lbzip2	lbzip2_l1_s	35338211	375101846	49.54	11.43	2	3	100	102	1
2232_S19_L001.il.fq	lbzip2	lbzip2_l1_s	43034279	384683514	55.42	12.8	2	3	100	102	1
2235_S22_L001.il.fq	lbzip2	lbzip2_l1_s	34826854	431585584	54.03	12.59	2	3	100	102	1
2262_S1_L001.il.fq	lbzip2	lbzip2_l1_s	36105995	418410180	52.68	14.23	2	3	100	102	1
2305_S44_L001.il.fq	lbzip2	lbzip2_l1_m	32549015	298045616	22.64	5.35	3	5	199	201	1
2241_S28_L001.il.fq	lbzip2	lbzip2_l1_s	41650182	347670024	50.67	11.9	2	3	100	102	1
2298_S37_L001.il.fq	lbzip2	lbzip2_l1_s	28675676	274403560	37.89	9.42	2	3	100	102	1
2304_S43_L001.il.fq	lbzip2	lbzip2_l1_s	24056804	308830288	38.27	8.8	2	3	100	102	1
2220_S7_L001.il.fq	lbzip2	lbzip2_l1_s	41049070	407466534	56.29	12.67	2	3	100	102	1
2252_S39_L001.il.fq	lbzip2	lbzip2_l1_s	34031121	368794574	48.95	12.58	2	3	100	102	1
2276_S15_L001.il.fq	lbzip2	lbzip2_l1_s	36799198	366767194	49.59	12.88	2	3	100	102	1
2218_S5_L001.il.fq	lbzip2	lbzip2_l1_s	71797158	458633010	75.98	18.23	2	3	100	101	1
2301_S40_L001.il.fq	lbzip2	lbzip2_l1_s	29874476	349276596	44.83	10.32	2	3	100	102	1
2293_S32_L001.il.fq	lbzip2	lbzip2_l1_s	28482140	373086500	45.17	10.79	2	3	100	102	1
2273_S12_L001.il.fq	lbzip2	lbzip2_l1_m	32928407	380317040	26.31	5.79	3	5	200	204	1
2250_S37_L001.il.fq	lbzip2	lbzip2_l1_s	27275798	338071598	42.13	10.3	2	3	100	102	1
2237_S24_L001.il.fq	lbzip2	lbzip2_l1_s	38423169	440977110	56.77	13.62	2	3	100	102	1
2215_S2_L001.il.fq	lbzip2	lbzip2_l1_m	31666156	355812082	29.13	6.56	3	5	201	202	1
2294_S33_L001.il.fq	lbzip2	lbzip2_l1_s	25200006	270026346	41.11	9.07	2	3	100	102	1
2248_S35_L001.il.fq	lbzip2	lbzip2_l1_m	43614076	515301428	36.74	8.07	3	5	200	204	1
2283_S22_L001.il.fq	lbzip2	lbzip2_l1_m	48795908	429575634	39.27	8.33	3	5	200	203	1
2260_S47_L001.il.fq	lbzip2	lbzip2_l1_m	40988411	373982572	33.94	7.18	3	6	199	203	1
2259_S46_L001.il.fq	lbzip2	lbzip2_l1_s	33542073	350734246	48.58	11.87	2	3	100	102	1
2233_S20_L001.il.fq	lbzip2	lbzip2_l1_s	40653195	312791608	50.24	12.39	2	3	100	101	1
2229_S16_L001.il.fq	lbzip2	lbzip2_l1_s	42943838	419881230	61.09	14.53	2	3	100	102	1
2297_S36_L001.il.fq	lbzip2	lbzip2_l1_m	27404161	297605488	24.73	5.54	3	5	200	199	1
2223_S10_L001.il.fq	lbzip2	lbzip2_l1_m	36146434	366792588	31.44	7.2	3	6	200	199	1
2249_S36_L001.il.fq	lbzip2	lbzip2_l1_m	32618349	375702258	30.27	6.61	3	5	200	202	1
2289_S28_L001.il.fq	lbzip2	lbzip2_l1_m	28016901	388820198	30.31	6.54	3	5	200	199	1
2263_S2_L001.il.fq	lbzip2	lbzip2_l1_m	34132209	416736936	33.5	7.28	3	5	200	200	1
2253_S40_L001.il.fq	lbzip2	lbzip2_l1_m	37807220	392234212	34.43	7.41	3	5	200	201	1
2224_S11_L001.il.fq	lbzip2	lbzip2_l1_m	30534939	342963850	29.24	6.15	3	5	199	201	1
2266_S5_L001.il.fq	lbzip2	lbzip2_l1_m	47768759	595944536	47.49	10.17	3	5	200	201	1
2257_S44_L001.il.fq	lbzip2	lbzip2_l1_m	32273073	319269900	28.27	6.27	3	6	200	200	1
2274_S13_L001.il.fq	lbzip2	lbzip2_l1_m	38225259	385430632	33.03	7.3	3	5	200	200	1
2276_S15_L001.il.fq	lbzip2	lbzip2_l1_m	36799198	366767194	32	7.12	3	6	200	199	1
2254_S41_L001.il.fq	lbzip2	lbzip2_l1_m	35338211	375101846	31.76	7.08	3	5	200	199	1
2218_S5_L001.il.fq	lbzip2	lbzip2_l1_m	71797158	458633010	48.33	11.09	3	5	200	199	1
2216_S3_L001.il.fq	lbzip2	lbzip2_l1_m	26692726	347444344	27.9	6.01	3	5	200	201	1
2265_S4_L001.il.fq	lbzip2	lbzip2_l1_m	38501880	418596336	35.44	7.66	3	5	200	200	1
2232_S19_L001.il.fq	lbzip2	lbzip2_l1_m	43034279	384683514	35.65	7.76	3	5	199	201	1
2241_S28_L001.il.fq	lbzip2	lbzip2_l1_m	41650182	347670024	32.37	7.37	3	5	199	199	1
2235_S22_L001.il.fq	lbzip2	lbzip2_l1_m	34826854	431585584	34.63	7.64	3	6	200	199	1
2294_S33_L001.il.fq	lbzip2	lbzip2_l1_m	25200006	270026346	23.14	4.94	3	5	199	202	1
2298_S37_L001.il.fq	lbzip2	lbzip2_l1_m	28675676	274403560	24.44	5.26	3	6	200	202	1
2304_S43_L001.il.fq	lbzip2	lbzip2_l1_m	24056804	308830288	24.5	5.26	3	5	200	203	1
2262_S1_L001.il.fq	lbzip2	lbzip2_l1_m	36105995	418410180	34.04	7.19	3	5	200	203	1
2240_S27_L001.il.fq	lbzip2	lbzip2_l1_m	41198637	367953250	32.56	7.43	3	5	200	203	1
2220_S7_L001.il.fq	lbzip2	lbzip2_l1_m	41049070	407466534	35.85	7.76	3	5	200	203	1
2295_S34_L001.il.fq	lbzip2	lbzip2_l1_m	25790379	319978424	25.7	5.55	3	5	200	203	1
2252_S39_L001.il.fq	lbzip2	lbzip2_l1_m	34031121	368794574	31.65	6.85	3	5	200	202	1
2301_S40_L001.il.fq	lbzip2	lbzip2_l1_m	29874476	349276596	28.13	6.16	3	5	200	202	1
2293_S32_L001.il.fq	lbzip2	lbzip2_l1_m	28482140	373086500	29.53	6.36	3	5	200	203	1
2237_S24_L001.il.fq	lbzip2	lbzip2_l1_m	38423169	440977110	36.08	7.67	3	6	200	203	1
2250_S37_L001.il.fq	lbzip2	lbzip2_l1_m	27275798	338071598	27.19	5.89	3	5	200	203	1
2259_S46_L001.il.fq	lbzip2	lbzip2_l1_m	33542073	350734246	28.58	6.08	3	5	200	203	1
2229_S16_L001.il.fq	lbzip2	lbzip2_l1_m	42943838	419881230	35.24	8.03	3	5	200	202	1
2223_S10_L001.il.fq	lbzip2	lbzip2_l9_s	30656867	366792588	55.83	13.57	11	6	100	101	1
2233_S20_L001.il.fq	lbzip2	lbzip2_l1_m	40653195	312791608	30.32	5.97	3	5	200	203	1
2305_S44_L001.il.fq	lbzip2	lbzip2_l9_s	27930478	298045616	43.15	10.45	8	7	100	101	1
2215_S2_L001.il.fq	lbzip2	lbzip2_l9_s	26488227	355812082	46.3	12.07	7	6	100	101	1
2297_S36_L001.il.fq	lbzip2	lbzip2_l9_s	23041015	297605488	37.32	9.87	9	7	100	101	1
2249_S36_L001.il.fq	lbzip2	lbzip2_l9_s	26913759	375702258	46.47	12.82	7	6	100	101	1
2273_S12_L001.il.fq	lbzip2	lbzip2_l9_s	26739273	380317040	45.89	12.18	7	6	100	101	1
2248_S35_L001.il.fq	lbzip2	lbzip2_l9_s	35729443	515301428	63.34	17.2	7	6	100	101	1
2260_S47_L001.il.fq	lbzip2	lbzip2_l9_s	35237322	373982572	52.43	14.41	7	6	100	101	1
2283_S22_L001.il.fq	lbzip2	lbzip2_l9_s	43052081	429575634	61.49	15.99	8	7	100	101	1
2289_S28_L001.il.fq	lbzip2	lbzip2_l9_s	22496444	388820198	44.33	11.97	7	6	100	101	1
2263_S2_L001.il.fq	lbzip2	lbzip2_l9_s	27724537	416736936	49.33	13.15	7	6	100	101	1
2266_S5_L001.il.fq	lbzip2	lbzip2_l9_s	38280625	595944536	69.4	18.64	7	6	100	101	1
2295_S34_L001.il.fq	lbzip2	lbzip2_l9_s	21105214	319978424	37.84	10.51	7	6	100	101	1
2224_S11_L001.il.fq	lbzip2	lbzip2_l9_s	25431861	342963850	43.22	11.82	7	7	100	101	1
2257_S44_L001.il.fq	lbzip2	lbzip2_l9_s	27053958	319269900	42.7	11.76	8	7	100	101	1
2253_S40_L001.il.fq	lbzip2	lbzip2_l9_s	31582361	392234212	51.55	14.13	7	6	100	101	1
2274_S13_L001.il.fq	lbzip2	lbzip2_l9_s	32544944	385430632	50.08	13.42	8	7	100	101	1
2301_S40_L001.il.fq	lbzip2	lbzip2_l9_s	24280052	349276596	41.65	11.21	7	6	100	101	1
2254_S41_L001.il.fq	lbzip2	lbzip2_l9_s	29227752	375101846	47.6	12.77	7	6	100	101	1
2239_S26_L001.il.fq	lbzip2	lbzip2_l9_s	40793716	357055160	54.79	14.45	8	7	100	101	1
2216_S3_L001.il.fq	lbzip2	lbzip2_l9_s	21625256	347444344	41.66	11.4	7	6	100	101	1
2265_S4_L001.il.fq	lbzip2	lbzip2_l9_s	31899576	418596336	51.83	14.26	7	6	100	101	1
2232_S19_L001.il.fq	lbzip2	lbzip2_l9_s	37603777	384683514	54.83	14.69	8	7	100	101	1
2235_S22_L001.il.fq	lbzip2	lbzip2_l9_s	28603918	431585584	52.52	14.39	8	7	100	101	1
2241_S28_L001.il.fq	lbzip2	lbzip2_l9_s	37462074	347670024	50.98	13.27	8	7	100	101	1
2298_S37_L001.il.fq	lbzip2	lbzip2_l9_s	24960556	274403560	36.99	9.55	8	7	100	101	1
2304_S43_L001.il.fq	lbzip2	lbzip2_l9_s	19152111	308830288	35.96	9.61	7	6	100	101	1
2262_S1_L001.il.fq	lbzip2	lbzip2_l9_s	29599549	418410180	50.92	13.46	7	6	100	101	1
2233_S20_L001.il.fq	lbzip2	lbzip2_l9_s	35773722	312791608	48.48	14.68	8	6	100	101	1
2220_S7_L001.il.fq	lbzip2	lbzip2_l9_s	34459425	407466534	53.54	14.42	7	6	100	101	1
2240_S27_L001.il.fq	lbzip2	lbzip2_l9_s	36384950	367953250	51.24	13.79	7	7	100	101	1
2249_S36_L001.il.fq	lbzip2	lbzip2_l9_m	26913759	375702258	25.95	6.78	13	13	198	201	1
2252_S39_L001.il.fq	lbzip2	lbzip2_l9_s	28258229	368794574	48.02	13.1	7	6	100	101	1
2276_S15_L001.il.fq	lbzip2	lbzip2_l9_s	31367249	366767194	48.22	12.74	8	7	100	101	1
2218_S5_L001.il.fq	lbzip2	lbzip2_l9_s	67012656	458633010	77.41	19.56	8	7	100	101	1
2294_S33_L001.il.fq	lbzip2	lbzip2_l9_s	21115790	270026346	35.07	9.2	8	7	100	101	1
2293_S32_L001.il.fq	lbzip2	lbzip2_l9_s	22979743	373086500	45.83	12.92	7	6	100	101	1
2250_S37_L001.il.fq	lbzip2	lbzip2_l9_s	22238641	338071598	42.11	12.29	7	6	100	101	1
2237_S24_L001.il.fq	lbzip2	lbzip2_l9_s	32114958	440977110	56.06	16.2	7	7	100	101	1
2305_S44_L001.il.fq	lbzip2	lbzip2_l9_m	27930478	298045616	22.4	6.73	13	14	199	202	1
2259_S46_L001.il.fq	lbzip2	lbzip2_l9_s	27626980	350734246	45.29	13.43	7	6	100	101	1
2229_S16_L001.il.fq	lbzip2	lbzip2_l9_s	36976876	419881230	60.19	17.28	8	7	100	101	1
2248_S35_L001.il.fq	lbzip2	lbzip2_l9_m	35729443	515301428	37.24	10.57	13	11	199	199	1
2215_S2_L001.il.fq	lbzip2	lbzip2_l9_m	26488227	355812082	29.84	7.65	16	13	200	200	1
2216_S3_L001.il.fq	lbzip2	lbzip2_l9_m	21625256	347444344	27.3	7.06	16	14	199	200	1
2297_S36_L001.il.fq	lbzip2	lbzip2_l9_m	23041015	297605488	24.29	6.74	17	14	199	200	1
2260_S47_L001.il.fq	lbzip2	lbzip2_l9_m	35237322	373982572	33.77	9.42	13	13	199	201	1
2223_S10_L001.il.fq	lbzip2	lbzip2_l9_m	30656867	366792588	32.46	8.89	13	11	199	200	1
2283_S22_L001.il.fq	lbzip2	lbzip2_l9_m	43052081	429575634	38.99	10.4	14	15	199	201	1
2273_S12_L001.il.fq	lbzip2	lbzip2_l9_m	26739273	380317040	29.58	8.02	16	11	199	199	1
2266_S5_L001.il.fq	lbzip2	lbzip2_l9_m	38280625	595944536	46.14	11.85	16	12	199	200	1
2263_S2_L001.il.fq	lbzip2	lbzip2_l9_m	27724537	416736936	32.51	8.51	15	14	199	201	1
2289_S28_L001.il.fq	lbzip2	lbzip2_l9_m	22496444	388820198	28.76	7.75	12	14	199	201	1
2224_S11_L001.il.fq	lbzip2	lbzip2_l9_m	25431861	342963850	27.87	7.76	17	14	199	201	1
2253_S40_L001.il.fq	lbzip2	lbzip2_l9_m	31582361	392234212	33.8	9.46	19	13	199	200	1
2274_S13_L001.il.fq	lbzip2	lbzip2_l9_m	32544944	385430632	32.62	9.12	20	13	199	200	1
2257_S44_L001.il.fq	lbzip2	lbzip2_l9_m	27053958	319269900	28.72	7.87	21	12	199	200	1
2254_S41_L001.il.fq	lbzip2	lbzip2_l9_m	29227752	375101846	30.81	8.63	16	12	199	198	1
2239_S26_L001.il.fq	lbzip2	lbzip2_l9_m	40793716	357055160	35.31	9.95	18	12	200	199	1
2265_S4_L001.il.fq	lbzip2	lbzip2_l9_m	31899576	418596336	33.84	8.99	16	13	200	201	1
2298_S37_L001.il.fq	lbzip2	lbzip2_l9_m	24960556	274403560	23.87	6.86	17	14	199	200	1
2232_S19_L001.il.fq	lbzip2	lbzip2_l9_m	37603777	384683514	35.92	10.22	22	13	199	200	1
2241_S28_L001.il.fq	lbzip2	lbzip2_l9_m	37462074	347670024	32.71	8.89	16	14	199	201	1
2262_S1_L001.il.fq	lbzip2	lbzip2_l9_m	29599549	418410180	33.59	9.13	19	13	199	201	1
2235_S22_L001.il.fq	lbzip2	lbzip2_l9_m	28603918	431585584	35	8.93	17	14	199	200	1
2304_S43_L001.il.fq	lbzip2	lbzip2_l9_m	19152111	308830288	23.86	6.01	16	12	199	197	1
2295_S34_L001.il.fq	lbzip2	lbzip2_l9_m	21105214	319978424	24.41	6.45	18	11	199	199	1
2220_S7_L001.il.fq	lbzip2	lbzip2_l9_m	34459425	407466534	34.39	8.97	13	12	199	200	1
2223_S10_L001.il.fq	lz4	lz4_l1_s	72829827	366792588	0.96	0.69	6	7	99	96	1
2240_S27_L001.il.fq	lbzip2	lbzip2_l9_m	36384950	367953250	33.27	8.9	18	13	199	201	1
2252_S39_L001.il.fq	lbzip2	lbzip2_l9_m	28258229	368794574	31.39	8.24	20	13	199	200	1
2301_S40_L001.il.fq	lbzip2	lbzip2_l9_m	24280052	349276596	27.14	7.18	16	12	199	201	1
2276_S15_L001.il.fq	lbzip2	lbzip2_l9_m	31367249	366767194	31.14	8.75	19	13	199	201	1
2218_S5_L001.il.fq	lbzip2	lbzip2_l9_m	67012656	458633010	49.21	13.29	19	13	199	200	1
2305_S44_L001.il.fq	lz4	lz4_l1_s	65073635	298045616	0.82	0.56	7	7	99	100	1
2237_S24_L001.il.fq	lbzip2	lbzip2_l9_m	32114958	440977110	36.55	9.31	18	13	199	201	1
2283_S22_L001.il.fq	lz4	lz4_l1_s	99954234	429575634	1.12	0.79	7	7	99	99	1
2293_S32_L001.il.fq	lbzip2	lbzip2_l9_m	22979743	373086500	28.58	7.24	16	13	199	202	1
2215_S2_L001.il.fq	lz4	lz4_l1_s	63967929	355812082	0.78	0.45	6	7	99	100	1
2294_S33_L001.il.fq	lbzip2	lbzip2_l9_m	21115790	270026346	22.66	5.95	20	13	199	201	1
2260_S47_L001.il.fq	lz4	lz4_l1_s	83513118	373982572	1.03	0.51	6	7	99	99	1
2248_S35_L001.il.fq	lz4	lz4_l1_s	87731918	515301428	1.27	0.74	6	7	100	99	1
2250_S37_L001.il.fq	lbzip2	lbzip2_l9_m	22238641	338071598	26.41	7.01	16	13	199	202	1
2254_S41_L001.il.fq	lz4	lz4_l1_s	71344871	375101846	0.79	0.58	6	6	99	99	1
2249_S36_L001.il.fq	lz4	lz4_l1_s	65996609	375702258	0.87	0.44	6	6	99	99	1
2297_S36_L001.il.fq	lz4	lz4_l1_s	54480959	297605488	0.63	0.36	7	7	99	99	1
2273_S12_L001.il.fq	lz4	lz4_l1_s	65942288	380317040	0.78	0.63	6	6	99	99	1
2263_S2_L001.il.fq	lz4	lz4_l1_s	67793658	416736936	1.07	0.52	6	6	99	100	1
2266_S5_L001.il.fq	lz4	lz4_l1_s	95245305	595944536	1.38	0.81	6	6	99	99	1
2289_S28_L001.il.fq	lz4	lz4_l1_s	54805411	388820198	0.65	0.53	6	6	99	99	1
2253_S40_L001.il.fq	lz4	lz4_l1_s	76969290	392234212	0.86	0.71	6	7	99	99	1
2259_S46_L001.il.fq	lbzip2	lbzip2_l9_m	27626980	350734246	28.77	8.57	17	13	199	201	1
2224_S11_L001.il.fq	lz4	lz4_l1_s	60766088	342963850	0.71	0.44	6	6	99	99	1
2229_S16_L001.il.fq	lbzip2	lbzip2_l9_m	36976876	419881230	37.46	10.17	17	13	199	201	1
2233_S20_L001.il.fq	lbzip2	lbzip2_l9_m	35773722	312791608	30.69	8.58	17	12	199	201	1
2257_S44_L001.il.fq	lz4	lz4_l1_s	65938537	319269900	0.69	0.4	6	7	99	100	1
2239_S26_L001.il.fq	lz4	lz4_l1_s	92872709	357055160	0.89	0.54	7	7	100	99	1
2274_S13_L001.il.fq	lz4	lz4_l1_s	76795314	385430632	0.88	0.53	7	7	99	99	1
2232_S19_L001.il.fq	lz4	lz4_l1_s	86525465	384683514	0.92	0.5	7	7	100	99	1
2216_S3_L001.il.fq	lz4	lz4_l1_s	53549636	347444344	0.66	0.42	6	6	99	99	1
2265_S4_L001.il.fq	lz4	lz4_l1_s	77547679	418596336	0.89	0.54	6	6	99	100	1
2241_S28_L001.il.fq	lz4	lz4_l1_s	84304625	347670024	0.79	0.5	7	7	100	100	1
2235_S22_L001.il.fq	lz4	lz4_l1_s	69149626	431585584	0.82	0.54	6	6	100	100	1
2298_S37_L001.il.fq	lz4	lz4_l1_s	57114045	274403560	0.57	0.35	7	7	99	100	1
2262_S1_L001.il.fq	lz4	lz4_l1_s	72089203	418410180	0.81	0.52	6	7	99	99	1
2304_S43_L001.il.fq	lz4	lz4_l1_s	48217143	308830288	0.56	0.4	6	6	99	99	1
2265_S4_L001.il.fq	zstd	zstd_l1_s	46189724	418596336	1.41	0.84	3	2	99	99	1
2220_S7_L001.il.fq	lz4	lz4_l1_s	83099906	407466534	0.86	0.57	6	7	99	100	1
2218_S5_L001.il.fq	lz4	lz4_l1_s	147984744	458633010	1.24	0.72	7	7	99	99	1
2240_S27_L001.il.fq	lz4	lz4_l1_s	82863724	367953250	0.88	0.58	7	7	100	99	1
2295_S34_L001.il.fq	lz4	lz4_l1_s	50781811	319978424	0.55	0.43	6	7	99	99	1
2301_S40_L001.il.fq	lz4	lz4_l1_s	59159434	349276596	0.64	0.48	6	7	99	100	1
2276_S15_L001.il.fq	lz4	lz4_l1_s	73696614	366767194	0.74	0.51	7	7	99	99	1
2252_S39_L001.il.fq	lz4	lz4_l1_s	69039029	368794574	0.75	0.52	6	7	99	100	1
2293_S32_L001.il.fq	lz4	lz4_l1_s	56209838	373086500	0.66	0.56	6	7	99	99	1
2237_S24_L001.il.fq	lz4	lz4_l1_s	76470311	440977110	0.81	0.54	6	7	99	99	1
2294_S33_L001.il.fq	lz4	lz4_l1_s	50183547	270026346	0.51	0.35	6	7	100	100	1
2250_S37_L001.il.fq	lz4	lz4_l1_s	55009627	338071598	0.59	0.4	6	6	99	99	1
2229_S16_L001.il.fq	lz4	lz4_l1_s	85903848	419881230	0.9	0.52	7	7	99	99	1
2259_S46_L001.il.fq	lz4	lz4_l1_s	68480932	350734246	0.72	0.4	6	7	99	100	1
2233_S20_L001.il.fq	lz4	lz4_l1_s	82672476	312791608	0.72	0.43	7	7	99	99	1
2297_S36_L001.il.fq	lz4	lz4_l9_s	35091955	297605488	28.56	0.27	6	6	99	99	1
2305_S44_L001.il.fq	lz4	lz4_l9_s	41694261	298045616	33.87	0.28	6	6	99	99	1
2215_S2_L001.il.fq	lz4	lz4_l9_s	40987784	355812082	33.13	0.33	6	6	99	100	1
2257_S44_L001.il.fq	lz4	lz4_l9_s	41082086	319269900	36.24	0.33	6	6	99	100	1
2248_S35_L001.il.fq	lz4	lz4_l9_s	55011646	515301428	47.17	0.59	6	6	99	99	1
2283_S22_L001.il.fq	lz4	lz4_l9_s	65248122	429575634	53.1	0.43	7	7	99	99	1
2265_S4_L001.il.fq	lz4	lz4_l9_s	48446202	418596336	40.36	0.4	6	6	100	99	1
2260_S47_L001.il.fq	lz4	lz4_l9_s	52911282	373982572	41.82	0.36	6	6	99	100	1
2249_S36_L001.il.fq	lz4	lz4_l9_s	41573851	375702258	34.64	0.34	6	6	99	100	1
2273_S12_L001.il.fq	lz4	lz4_l9_s	40782993	380317040	34.14	0.36	6	6	99	99	1
2223_S10_L001.il.fq	lz4	lz4_l9_s	46697908	366792588	37.07	0.36	6	6	99	100	1
2263_S2_L001.il.fq	lz4	lz4_l9_s	42563418	416736936	34.39	0.39	6	6	100	99	1
2289_S28_L001.il.fq	lz4	lz4_l9_s	34835534	388820198	30.43	0.38	6	6	99	100	1
2224_S11_L001.il.fq	lz4	lz4_l9_s	38630833	342963850	33.43	0.32	6	6	99	100	1
2266_S5_L001.il.fq	lz4	lz4_l9_s	58758624	595944536	48.92	0.52	6	6	99	99	1
2253_S40_L001.il.fq	lz4	lz4_l9_s	48245486	392234212	39.03	0.36	6	6	99	100	1
2274_S13_L001.il.fq	lz4	lz4_l9_s	49411234	385430632	40.11	0.36	6	6	99	99	1
2216_S3_L001.il.fq	lz4	lz4_l9_s	33963537	347444344	29.55	0.3	6	6	99	100	1
2254_S41_L001.il.fq	lz4	lz4_l9_s	44518808	375101846	36.07	0.51	6	6	99	99	1
2235_S22_L001.il.fq	lz4	lz4_l9_s	44435345	431585584	38.51	0.38	6	6	99	99	1
2232_S19_L001.il.fq	lz4	lz4_l9_s	55687115	384683514	44.85	0.38	6	6	99	99	1
2239_S26_L001.il.fq	lz4	lz4_l9_s	59849253	357055160	47	0.4	7	7	99	100	1
2262_S1_L001.il.fq	lz4	lz4_l9_s	45544110	418410180	37.94	0.39	6	6	99	99	1
2241_S28_L001.il.fq	lz4	lz4_l9_s	55206887	347670024	44.88	0.34	7	6	99	99	1
2298_S37_L001.il.fq	lz4	lz4_l9_s	37397754	274403560	31.83	0.27	7	6	99	99	1
2249_S36_L001.il.fq	pigz	pigz_l1_s	55560043	375702258	3.61	1.37	3	2	100	99	1
2283_S22_L001.il.fq	pigz	pigz_l1_s	74438669	429575634	4.81	1.76	3	2	99	100	1
2259_S46_L001.il.fq	lz4	lz4_l9_s	42341375	350734246	34.69	0.37	6	6	99	99	1
2304_S43_L001.il.fq	lz4	lz4_l9_s	29640393	308830288	26.45	0.27	6	6	99	100	1
2266_S5_L001.il.fq	pigz	pigz_l1_s	83556116	595944536	5.56	2.11	3	2	99	100	1
